Date, Time, Event
10-Jul-2026,09:03:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:07:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:12:59 
10-Jul-2026,09:08:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:08:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:08:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:08:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:08:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:12:34,LWM2M: Reading Next Run Time: 10-Jul-2026 09:27:34 
10-Jul-2026,09:12:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:17:59 
10-Jul-2026,09:13:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:13:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:13:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:13:12,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:13:12,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:17:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:22:59 
10-Jul-2026,09:18:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:18:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:18:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:18:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:18:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:22:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:27:59 
10-Jul-2026,09:23:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:23:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:23:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:23:12,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:23:12,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:27:34,LWM2M: Reading Next Run Time: 10-Jul-2026 09:42:34 
10-Jul-2026,09:27:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:32:59 
10-Jul-2026,09:28:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:28:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:28:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:28:30,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:28:30,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:32:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:37:59 
10-Jul-2026,09:33:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:33:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:33:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:33:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:33:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:37:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:42:59 
10-Jul-2026,09:38:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:38:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:38:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:38:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:38:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:42:34,LWM2M: Reading Next Run Time: 10-Jul-2026 09:57:34 
10-Jul-2026,09:42:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:47:59 
10-Jul-2026,09:43:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:43:01,NBIT: Transmission: 3640 
10-Jul-2026,09:43:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:43:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:43:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:43:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:46:40,LWM2M: Status Next Run Time: 10-Jul-2026 10:00:00 
10-Jul-2026,09:47:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:52:59 
10-Jul-2026,09:48:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:48:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:48:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:48:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:48:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:52:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 09:57:59 
10-Jul-2026,09:53:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:53:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:53:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:53:12,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:53:12,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:57:34,LWM2M: Reading Next Run Time: 10-Jul-2026 10:12:34 
10-Jul-2026,09:57:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 10:02:59 
10-Jul-2026,09:58:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,09:58:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,09:58:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,09:58:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,09:58:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:00:00,LWM2M: Status Next Run Time: 10-Jul-2026 22:00:00 
10-Jul-2026,10:02:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 10:07:59 
10-Jul-2026,10:03:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,10:03:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,10:03:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,10:03:15,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:03:15,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:07:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 10:12:59 
10-Jul-2026,10:08:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,10:08:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,10:08:11,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,10:08:15,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:08:15,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:12:34,LWM2M: Reading Next Run Time: 10-Jul-2026 10:27:34 
10-Jul-2026,10:12:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 10:17:59 
10-Jul-2026,10:13:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,10:13:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,10:13:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,10:13:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:13:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:17:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 10:22:59 
10-Jul-2026,10:18:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,10:18:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,10:18:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,10:18:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:18:14,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:22:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 10:27:59 
10-Jul-2026,10:23:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,10:23:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,10:23:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,10:23:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:23:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:27:34,LWM2M: Reading Next Run Time: 10-Jul-2026 10:42:34 
10-Jul-2026,10:27:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 10:32:59 
10-Jul-2026,10:28:00,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,10:28:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,10:28:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,10:28:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:28:13,NBIT: Temp(C): 28  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,10:32:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 10:37:59 
